location.census_tract.pqns_is_r	"Previous Qtr No-Stat Currently In Service Count Residential"
location.census_tract.pqv_is_bus	"Previous Qtr Vacant Currently In Service Count Business"
location.census_tract.pqv_is_oth	"Previous Qtr Vacant Currently in Service Count - Other"
location.census_tract.pqv_is_res	"Previous Qtr Vacant Currently In Service Count Residential"
location.census_tract.pqv_ns_bus	"Previous Qtr Vacant Currently No-Stat Count Business"
location.census_tract.pqv_ns_oth	"Previous Qtr Vacant Currently No-Stat Count Other"
location.census_tract.pqv_ns_res	"Previous Qtr Vacant Currently No-Stat Count Residential"
location.census_tract.res_vac	"Total Count of Vacant Addresses - Residential"
location.census_tract.vac_12_24b	"Vacant 12 Mos. to 24 Mos. Count - Business"
location.census_tract.vac_12_24o	"Vacant 12 Mos. to 24 Mos. Count - Other"
location.census_tract.vac_12_24r	"Vacant 12 Mos. to 24 Mos. Count - Residential"
location.census_tract.vac_24_36b	"Vacant 24 Mos. to 36 Mos. Count - Business"
location.census_tract.vac_24_36o	"Vacant 24 Mos. to 36 Mos. Count - Other"
location.census_tract.vac_24_36r	"Vacant 24 Mos. to 36 Mos. Count - Residential"
location.census_tract.vac_36_bus	"Vacant 36 Mos. or Longer Count - Business"
location.census_tract.vac_36_oth	"Vacant 36 Mos. or Longer Count - Other"
location.census_tract.vac_36_res	"Vacant 36 Mos. or Longer Count - Residential"
location.census_tract.vac_3_6_b	"Vacant 3 Mos. to 6 Mos. Count - Business"
location.census_tract.vac_3_6_o	"Vacant 3 Mos. to 6 Mos. Count - Other"
location.census_tract.vac_3_6_r	"Vacant 3 Mos. to 6 Mos. Count - Residential"
location.census_tract.vac_3_bus	"Vacant 3 Mos. to Less Count - Business"
location.census_tract.vac_3_oth	"Vacant 3 Mos. to Less Count - Other"
location.census_tract.vac_3_res	"Vacant 3 Mos. to Less Count - Residential"
location.census_tract.vac_6_12b	"Vacant 6 Mos. to 12 Mos. Count - Business"
location.census_tract.vac_6_12o	"Vacant 6 Mos. to 12 Mos. Count - Other"
location.census_tract.vac_6_12r	"Vacant 6 Mos. to 12 Mos. Count - Residential"
location.citytown.city_limits	"City Limits"
location.citytown.postal_codes	"Postal codes"
location.cn_autonomous_county.capital	"Capital"
location.cn_autonomous_county.designated_minority	"Designated minority"
location.cn_autonomous_prefecture.capital	"Capital"
location.cn_autonomous_prefecture.designated_minority	"Designated minority"
location.cn_autonomous_region.capital	"Capital"
location.cn_autonomous_region.designated_minority	"Designated minority"
location.cn_prefecture.capital	"Capital"
location.cn_prefecture_level_city.city_seat	"City Seat"
location.cn_province.capital	"Capital"
location.co2_emission.date	"Date"
location.co2_emission.emissions	"Emissions"
location.cotermination.location	"Location"
location.country.administrative_divisions	"Administrative Divisions"
location.country.calling_code	"Calling Code"
location.country.capital	"Capital"
location.country.currency_formerly_used	"Currency Formerly Used"
location.country.currency_used	"Currency Used"
location.country.fifa_code	"FIFA Code"
location.country.fips10_4	"FIPS Code"
location.country.first_level_divisions	"First level divisions"
location.country.form_of_government	"Form of Government"
location.country.fourth_level_divisions	"Fourth level divisions"
location.country.gdp_nominal	"GDP (nominal)"
location.country.gdp_nominal_per_capita	"GDP (nominal per capita)"
location.country.internet_tld	"Internet TLD"
location.country.iso3166_1_alpha2	"ISO Alpha 2"
location.country.iso3166_1_shortname	"ISO Short Name"
location.country.iso_alpha_3	"ISO Alpha 3"
location.country.iso_numeric	"ISO Numeric"
location.country.languages_spoken	"Languages spoken"
location.country.national_anthem	"National anthem"
location.country.official_language	"Official Language"
location.country.second_level_divisions	"Second level divisions"
location.country.third_level_divisions	"Third level divisions"
location.dated_location.date_dissolved	"Date dissolved"
location.dated_location.date_founded	"Date founded"
location.de_regierungsbezirk.district_seat	"District seat"
location.de_rural_district.district_seat	"District seat"
location.de_state.capital	"Capital"
location.electricity_production.date	"Date"
location.electricity_production.electricity_produced	"Electricity produced"
location.es_autonomous_city.capital	"Capital"
location.es_autonomous_community.capital	"Capital"
location.es_comarca.capital	"Capital"
location.es_province.capital	"Capital"
location.fr_department.chef_lieu	"Chef-lieu"
location.fr_department.code_insee	"Code Insee"
location.fr_department.region	"Region"
location.fr_region.capital	"Capital"
location.fr_region.departments	"Departments"
location.geocode.datum	"Datum"
location.geocode.elevation	"Elevation"
location.geocode.latitude	"Latitude"
location.geocode.longitude	"Longitude"
location.geometry.delineates_location	"Delineates location"
location.hud_county_place.county	"County"
location.hud_county_place.countyplace_id	"County Place ID"
location.hud_county_place.place	"Place"
location.hud_foreclosure_area.bls_unemployment_rate	"BLS Unemployment Rate (%)"
location.hud_foreclosure_area.estimated_number_foreclosures	"Estimated Number of Foreclosures"
location.hud_foreclosure_area.estimated_number_of_mortgages	"Estimated Number of Mortgages"
location.hud_foreclosure_area.hhuniv	"Household Count"
location.hud_foreclosure_area.ofheo_price_change	"OFHEO Price Change (%)"
location.hud_foreclosure_area.total_90_day_vacant_residential_addresses	"90-Day Vacant Residential Addresses"
location.hud_foreclosure_area.total_residential_addresses	"Total Residential Addresses"
location.hud_section_8_area.county	"County"
location.hud_section_8_area.median_family_income	"Median Family Income"
location.hud_section_8_area.section_8_area_id	"Section 8 Area ID"
location.id_province.Capital	"capital"
location.id_regency.regency_seat	"Regency seat"
location.imports_and_exports.amount	"Amount"
location.imports_and_exports.currency	"Currency"
location.imports_and_exports.date	"Date"
location.imports_and_exports.exported_to	"Exported to"
location.imports_and_exports.imported_from	"Imported from"
location.imports_exports_by_industry.amount	"Amount"
location.imports_exports_by_industry.currency	"Currency"
location.imports_exports_by_industry.date	"Date"
location.imports_exports_by_industry.industry	"Industry"
location.in_district.district_headquarters	"District headquarters"
location.in_division.administrative_headquarters	"Administrative headquarters"
location.in_state.administrative_capital	"Administrative Capital"
location.in_state.judicial_capital	"Judicial Capital"
location.in_state.legislative_capital	"Legislative Capital"
location.in_union_territory.capital	"Capital"
location.it_province.capital	"Capital"
location.it_region.capital	"Capital"
location.jp_prefecture.capital	"Capital"
location.jp_subprefecture.capital	"Capital"
location.kp_province.capital	"Capital"
location.location.adjectival_form	"Adjectival form"
location.location.adjoin_s	"Adjoins"
location.location.area	"Area"
location.location.area_land	"Land area"
location.location.area_water	"Water area"
location.location.containedby	"Contained by"
location.location.contains	"Contains"
location.location.contains_major_portion_of	"Contains major portion of"
location.location.coterminous_with	"Coterminous with"
location.location.events	"Events"
location.location.geolocation	"Geolocation"
location.location.geometry	"Geometry"
location.location.gnis_feature_id	"GNIS ID"
location.location.gns_ufi	"GEOnet feature ID"
location.location.inside	"inside"
location.location.mean_elevation	"Mean elevation"
location.location.near	"near"
location.location.nearby_airports	"Nearby airports"
location.location.partially_contained_by	"Partially contained by"
location.location.partially_containedby	"Partially contained by"
location.location.partially_contains	"Partially contains"
location.location.partiallycontains	"Partially contains"
location.location.people_born_here	"People born here"
location.location.point	"point"
location.location.primarily_containedby	"Primarily contained by"
location.location.shape	"shape"
location.location.street_address	"Street address"
location.location.time_zones	"Time zone(s)"
location.location.unlocode	"UN/LOCODE"
location.location.usbg_name	"USBG name"
location.location_symbol_relationship.Kind_of_symbol	"Kind of symbol"
location.location_symbol_relationship.administrative_division	"Symbol of"
location.location_symbol_relationship.date_adopted	"Date adopted"
location.location_symbol_relationship.date_revoked	"Date revoked"
location.location_symbol_relationship.symbol	"Symbol"
location.mailing_address.citytown	"City/Town"
location.mailing_address.country	"Country"
location.mailing_address.postal_code	"Postal Code"
location.mailing_address.state_province_region	"State/Province/Region"
location.mailing_address.street_address	"Street Address"
location.mailing_address.street_address_2	"Street Address 2"
location.mailing_address.street_address_3	"Street Address 3"
location.mailing_address.street_address_4	"Street Address 4"
location.metropolitan_area.anchor_city	"Anchor city"
location.metropolitan_area.category	"Category"
location.metropolitan_area_anchor.metropolitan_area	"Metropolitan area"
location.metropolitan_area_category.metro_areas	"Metro areas"
location.mx_municipality.municipal_seat	"Municipal seat"
location.mx_state.capital	"Capital"
location.my_state.capital	"Capital"
location.natural_gas_production.date	"Date"
location.natural_gas_production.natural_gas_produced	"Natural gas produced"
location.neighborhood.neighborhood_of	"Neighborhood of"
location.nl_province.capital	"Capital"
location.offical_symbol_variety.symbols_of_this_kind	"Symbols of this kind"
location.oil_production.date	"Date"
location.oil_production.oil_produced	"Oil produced"
location.partial_containment_relationship.area	"Area"
location.partial_containment_relationship.partially_contained_by	"Partially contained by"
location.partial_containment_relationship.partially_contains	"Partially contains"
location.partial_containment_relationship.percent_area	"Percent area"
location.place_with_neighborhoods.neighborhoods	"Neighborhoods"
location.population_growth_rate.date_one	"Date one"
location.population_growth_rate.date_two	"Date two"
location.population_growth_rate.percent_growth	"Percent growth"
